Date,model,variant,Revenue_actual,COGS_actual,Revenue_pred,COGS_pred,Revenue_error,Revenue_abs_error,COGS_error,COGS_abs_error
2022-02-02,residual_meta,huber_base_forecasts_cal2022,3072419.17,2457270.01,1936885.4592881564,1588505.8042913321,-1135533.7107118436,1135533.7107118436,-868764.2057086676,868764.2057086676
2022-02-03,residual_meta,huber_base_forecasts_cal2022,1056919.3,915391.24,1741839.2389875273,1422073.5721131717,684919.9389875273,684919.9389875273,506682.3321131717,506682.3321131717
2022-02-04,residual_meta,huber_base_forecasts_cal2022,1135262.35,959597.02,1790865.0164368032,1440032.7911867758,655602.6664368031,655602.6664368031,480435.77118677576,480435.77118677576
2022-02-05,residual_meta,huber_base_forecasts_cal2022,1325806.77,1094262.79,1880893.543983476,1539012.1180016014,555086.773983476,555086.773983476,444749.3280016014,444749.3280016014
2022-02-06,residual_meta,huber_base_forecasts_cal2022,1360544.32,1086414.25,1949186.477875711,1579281.76732327,588642.1578757109,588642.1578757109,492867.51732327,492867.51732327
2022-02-07,residual_meta,huber_base_forecasts_cal2022,1777072.87,1505671.69,1909317.4176746611,1539750.8899951144,132244.54767466104,132244.54767466104,34079.19999511447,34079.19999511447
2022-02-08,residual_meta,huber_base_forecasts_cal2022,2324022.32,1858719.97,1835594.6573410819,1513943.774441555,-488427.66265891795,488427.66265891795,-344776.19555844506,344776.19555844506
2022-02-09,residual_meta,huber_base_forecasts_cal2022,2087968.13,1716217.3,1934642.8081798754,1570748.6965246173,-153325.32182012452,153325.32182012452,-145468.60347538278,145468.60347538278
2022-02-10,residual_meta,huber_base_forecasts_cal2022,1681958.09,1377183.24,2094174.6440979438,1724523.9450652972,412216.5540979437,412216.5540979437,347340.7050652972,347340.7050652972
2022-02-11,residual_meta,huber_base_forecasts_cal2022,1868277.55,1450465.3,2042149.2079787909,1674966.952069854,173871.6579787908,173871.6579787908,224501.65206985385,224501.65206985385
2022-02-12,residual_meta,huber_base_forecasts_cal2022,2483675.48,2002526.57,2189207.7510605967,1796037.9805479816,-294467.7289394033,294467.7289394033,-206488.5894520185,206488.5894520185
2022-02-13,residual_meta,huber_base_forecasts_cal2022,2471088.82,2037847.39,2481346.4281525114,2025497.170187378,10257.60815251153,10257.60815251153,-12350.219812621828,12350.219812621828
2022-02-14,residual_meta,huber_base_forecasts_cal2022,2477651.08,2066561.36,2750438.2256716066,2278972.45846153,272787.14567160653,272787.14567160653,212411.09846152994,212411.09846152994
2022-02-15,residual_meta,huber_base_forecasts_cal2022,2911470.49,2304155.38,2389209.8055216894,1951556.3743422753,-522260.68447831087,522260.68447831087,-352599.00565772457,352599.00565772457
2022-02-16,residual_meta,huber_base_forecasts_cal2022,3189077.73,2624063.44,2392379.1251318133,1962786.8252477348,-796698.6048681866,796698.6048681866,-661276.6147522652,661276.6147522652
2022-02-17,residual_meta,huber_base_forecasts_cal2022,2365001.98,1930644.21,2573706.731681176,2086297.6166400148,208704.751681176,208704.751681176,155653.40664001484,155653.40664001484
2022-02-18,residual_meta,huber_base_forecasts_cal2022,2218074.92,1902787.38,2572522.42706483,2099088.276133503,354447.50706483005,354447.50706483005,196300.89613350295,196300.89613350295
2022-02-19,residual_meta,huber_base_forecasts_cal2022,2497284.24,2073056.25,2597092.316511161,2113868.7263616524,99808.07651116094,99808.07651116094,40812.47636165237,40812.47636165237
2022-02-20,residual_meta,huber_base_forecasts_cal2022,3274514.0,2808978.4,2978574.9905001936,2424957.2770088543,-295939.00949980645,295939.00949980645,-384021.1229911456,384021.1229911456
2022-02-21,residual_meta,huber_base_forecasts_cal2022,3231879.49,2662096.96,2934112.3586776713,2410964.9579764525,-297767.13132232893,297767.13132232893,-251132.00202354742,251132.00202354742
2022-02-22,residual_meta,huber_base_forecasts_cal2022,3646117.64,3080342.28,2908482.4737149794,2374317.5101085184,-737635.1662850208,737635.1662850208,-706024.7698914814,706024.7698914814
2022-02-23,residual_meta,huber_base_forecasts_cal2022,3297595.34,2768284.27,3300721.3996954216,2701949.5054425574,3126.059695421718,3126.059695421718,-66334.76455744263,66334.76455744263
2022-02-24,residual_meta,huber_base_forecasts_cal2022,2768850.97,2337359.85,3576634.6109073726,2934007.6640218603,807783.6409073723,807783.6409073723,596647.8140218602,596647.8140218602
2022-02-25,residual_meta,huber_base_forecasts_cal2022,2943786.98,2445090.2,4267258.197837785,3517575.46938775,1323471.217837785,1323471.217837785,1072485.26938775,1072485.26938775
2022-02-26,residual_meta,huber_base_forecasts_cal2022,6304749.98,4896174.07,4080077.3937760866,3391851.8530001696,-2224672.586223914,2224672.586223914,-1504322.2169998307,1504322.2169998307
2022-02-27,residual_meta,huber_base_forecasts_cal2022,5652340.75,4889448.26,3965999.0101297544,3267520.867940707,-1686341.7398702456,1686341.7398702456,-1621927.3920592926,1621927.3920592926
2022-02-28,residual_meta,huber_base_forecasts_cal2022,6007208.86,4942844.92,3475829.557315429,2834454.1511970847,-2531379.302684571,2531379.302684571,-2108390.7688029152,2108390.7688029152
2022-03-01,residual_meta,huber_base_forecasts_cal2022,4532724.33,3774772.1,2403919.4638483007,1981713.8099260752,-2128804.8661516993,2128804.8661516993,-1793058.290073925,1793058.290073925
2022-03-02,residual_meta,huber_base_forecasts_cal2022,5221766.09,4446394.75,1788388.8537176996,1458299.3583764257,-3433377.2362823,3433377.2362823,-2988095.3916235743,2988095.3916235743
2022-03-03,residual_meta,huber_base_forecasts_cal2022,1113577.08,936517.95,1510389.5186849013,1226807.1353036896,396812.4386849012,396812.4386849012,290289.1853036897,290289.1853036897
2022-03-04,residual_meta,huber_base_forecasts_cal2022,1265611.41,1001621.35,1854353.872639955,1495389.8030486458,588742.4626399551,588742.4626399551,493768.45304864587,493768.45304864587
2022-03-05,residual_meta,huber_base_forecasts_cal2022,1917604.21,1671253.56,1821265.5722825509,1478292.0595214365,-96338.6377174491,96338.6377174491,-192961.5004785636,192961.5004785636
2022-03-06,residual_meta,huber_base_forecasts_cal2022,2406752.08,1881208.83,2115098.6712624286,1710518.9308653784,-291653.40873757144,291653.40873757144,-170689.89913462172,170689.89913462172
2022-03-07,residual_meta,huber_base_forecasts_cal2022,3077438.94,2603663.56,2371575.4420653204,1919952.6557133459,-705863.4979346795,705863.4979346795,-683710.9042866542,683710.9042866542
2022-03-08,residual_meta,huber_base_forecasts_cal2022,3777839.97,3199498.52,2586015.5887662866,2084497.055151745,-1191824.3812337136,1191824.3812337136,-1115001.464848255,1115001.464848255
2022-03-09,residual_meta,huber_base_forecasts_cal2022,4138590.91,3354044.48,2856465.7429549233,2331616.8032851233,-1282125.1670450768,1282125.1670450768,-1022427.6767148767,1022427.6767148767
2022-03-10,residual_meta,huber_base_forecasts_cal2022,3544992.79,2897669.69,3065140.4174542543,2487437.36169846,-479852.3725457457,479852.3725457457,-410232.3283015401,410232.3283015401
2022-03-11,residual_meta,huber_base_forecasts_cal2022,3499825.21,2868355.02,3232455.76879272,2622045.239062327,-267369.4412072799,267369.4412072799,-246309.78093767306,246309.78093767306
2022-03-12,residual_meta,huber_base_forecasts_cal2022,3731020.06,3230097.43,3184326.663048417,2640271.085585958,-546693.3969515832,546693.3969515832,-589826.3444140423,589826.3444140423
2022-03-13,residual_meta,huber_base_forecasts_cal2022,4026635.22,3346220.86,3175553.063216455,2586578.0729501876,-851082.1567835454,851082.1567835454,-759642.7870498123,759642.7870498123
2022-03-14,residual_meta,huber_base_forecasts_cal2022,4709281.9,3928279.43,3406986.4911191217,2776692.5576903014,-1302295.4088808787,1302295.4088808787,-1151586.8723096987,1151586.8723096987
2022-03-15,residual_meta,huber_base_forecasts_cal2022,4619237.89,3907599.13,3610016.6078446005,2945590.8602304077,-1009221.2821553992,1009221.2821553992,-962008.2697695922,962008.2697695922
2022-03-16,residual_meta,huber_base_forecasts_cal2022,4519934.96,3787149.37,3821956.253212751,3134633.0474481564,-697978.7067872491,697978.7067872491,-652516.3225518437,652516.3225518437
2022-03-17,residual_meta,huber_base_forecasts_cal2022,5222281.22,4421275.88,4365566.967518306,3550104.2739153053,-856714.2524816934,856714.2524816934,-871171.6060846946,871171.6060846946
2022-03-18,residual_meta,huber_base_forecasts_cal2022,4426435.98,3648313.01,4156298.517145835,3471733.5646868846,-270137.4628541656,270137.4628541656,-176579.44531311514,176579.44531311514
2022-03-19,residual_meta,huber_base_forecasts_cal2022,4313906.61,3587200.12,3692031.0501421983,3133051.190720596,-621875.559857802,621875.559857802,-454148.9292794042,454148.9292794042
2022-03-20,residual_meta,huber_base_forecasts_cal2022,4198964.15,3744253.09,3826562.3373411926,3304846.9027633155,-372401.8126588077,372401.8126588077,-439406.1872366844,439406.1872366844
2022-03-21,residual_meta,huber_base_forecasts_cal2022,4036051.82,3737447.21,3779739.40036162,3360623.0797673846,-256312.41963837994,256312.41963837994,-376824.1302326154,376824.1302326154
2022-03-22,residual_meta,huber_base_forecasts_cal2022,4626820.15,4342565.79,3763879.261892017,3410088.7793662422,-862940.8881079834,862940.8881079834,-932477.0106337578,932477.0106337578
2022-03-23,residual_meta,huber_base_forecasts_cal2022,5301842.45,4915987.31,4074487.0019188747,3723961.7240700833,-1227355.4480811255,1227355.4480811255,-1192025.5859299162,1192025.5859299162
2022-03-24,residual_meta,huber_base_forecasts_cal2022,5052034.89,4744310.26,4236568.451072096,3856482.705846922,-815466.4389279038,815466.4389279038,-887827.5541530778,887827.5541530778
2022-03-25,residual_meta,huber_base_forecasts_cal2022,4122489.22,4014534.97,4259652.345435163,3883020.0758177578,137163.1254351628,137163.1254351628,-131514.89418224245,131514.89418224245
2022-03-26,residual_meta,huber_base_forecasts_cal2022,4325007.4,4010228.32,4027990.998214121,3702864.537643844,-297016.4017858794,297016.4017858794,-307363.78235615604,307363.78235615604
2022-03-27,residual_meta,huber_base_forecasts_cal2022,5169170.11,4775502.11,4328270.028644597,4002337.4259430566,-840900.0813554032,840900.0813554032,-773164.6840569437,773164.6840569437
2022-03-28,residual_meta,huber_base_forecasts_cal2022,4855258.01,4607293.73,4293953.242973707,3929976.5580035103,-561304.7670262931,561304.7670262931,-677317.1719964901,677317.1719964901
2022-03-29,residual_meta,huber_base_forecasts_cal2022,4908504.49,4613958.54,4846085.302420762,4441119.696106464,-62419.187579237856,62419.187579237856,-172838.84389353637,172838.84389353637
2022-03-30,residual_meta,huber_base_forecasts_cal2022,11643208.73,10896036.48,8526096.711013965,7930548.38153697,-3117112.018986035,3117112.018986035,-2965488.0984630305,2965488.0984630305
2022-03-31,residual_meta,huber_base_forecasts_cal2022,9233141.0,8773718.15,7927463.712594399,7350463.736083898,-1305677.2874056008,1305677.2874056008,-1423254.4139161026,1423254.4139161026
2022-04-01,residual_meta,huber_base_forecasts_cal2022,8299060.74,8041756.19,7708846.786937379,7173557.214724534,-590213.953062621,590213.953062621,-868198.9752754662,868198.9752754662
2022-04-02,residual_meta,huber_base_forecasts_cal2022,8289456.22,7808017.19,7390574.321581812,6872889.422032936,-898881.8984181881,898881.8984181881,-935127.7679670649,935127.7679670649
2022-04-03,residual_meta,huber_base_forecasts_cal2022,6547965.12,6148445.74,6447545.198196663,5965184.721047445,-100419.92180333752,100419.92180333752,-183261.01895255502,183261.01895255502
2022-04-04,residual_meta,huber_base_forecasts_cal2022,1974536.55,1802524.97,3215969.8409403637,2941314.1606327146,1241433.2909403637,1241433.2909403637,1138789.1906327147,1138789.1906327147
2022-04-05,residual_meta,huber_base_forecasts_cal2022,3017582.3,2782222.29,3036576.191388179,2802603.524377363,18993.89138817927,18993.89138817927,20381.234377362765,20381.234377362765
2022-04-06,residual_meta,huber_base_forecasts_cal2022,2934004.6,2645021.55,3145901.328574544,2887135.0506380005,211896.72857454373,211896.72857454373,242113.50063800067,242113.50063800067
2022-04-07,residual_meta,huber_base_forecasts_cal2022,1947894.58,1833343.52,3068864.039504934,2801953.0219733785,1120969.459504934,1120969.459504934,968609.5019733785,968609.5019733785
2022-04-08,residual_meta,huber_base_forecasts_cal2022,2516364.3,2311523.71,3125491.7137247124,2841759.9106596573,609127.4137247126,609127.4137247126,530236.2006596574,530236.2006596574
2022-04-09,residual_meta,huber_base_forecasts_cal2022,3523261.24,3380510.41,3210522.102157094,2922675.138211683,-312739.1378429062,312739.1378429062,-457835.27178831724,457835.27178831724
2022-04-10,residual_meta,huber_base_forecasts_cal2022,3747690.93,3511278.1,3151689.6169031085,2888063.496547716,-596001.3130968916,596001.3130968916,-623214.6034522839,623214.6034522839
2022-04-11,residual_meta,huber_base_forecasts_cal2022,4187283.4,3982564.11,3468016.7706535496,3180031.5602333937,-719266.6293464503,719266.6293464503,-802532.5497666062,802532.5497666062
2022-04-12,residual_meta,huber_base_forecasts_cal2022,4300020.35,4061975.74,3430013.1885966635,3146685.1652600137,-870007.1614033361,870007.1614033361,-915290.5747399866,915290.5747399866
2022-04-13,residual_meta,huber_base_forecasts_cal2022,4888627.31,4546028.85,3885077.1671754955,3590303.4127238025,-1003550.1428245041,1003550.1428245041,-955725.4372761971,955725.4372761971
2022-04-14,residual_meta,huber_base_forecasts_cal2022,4670014.27,4407778.78,4016346.575241285,3628911.649793731,-653667.6947587146,653667.6947587146,-778867.1302062692,778867.1302062692
2022-04-15,residual_meta,huber_base_forecasts_cal2022,4908291.49,4288050.23,3725618.2453820696,3276278.3195546805,-1182673.2446179306,1182673.2446179306,-1011771.91044532,1011771.91044532
2022-04-16,residual_meta,huber_base_forecasts_cal2022,5147946.06,4540748.11,4123591.509488915,3566877.169133809,-1024354.5505110845,1024354.5505110845,-973870.9408661914,973870.9408661914
2022-04-17,residual_meta,huber_base_forecasts_cal2022,4470361.38,3877207.22,4534531.44640807,3831800.321068415,64170.066408069804,64170.066408069804,-45406.89893158525,45406.89893158525
2022-04-18,residual_meta,huber_base_forecasts_cal2022,3680888.01,2995894.73,4438784.638020747,3663803.500387649,757896.6280207476,757896.6280207476,667908.7703876491,667908.7703876491
2022-04-19,residual_meta,huber_base_forecasts_cal2022,4426735.65,3630694.51,4585608.810818558,3787292.3715915265,158873.16081855725,158873.16081855725,156597.86159152677,156597.86159152677
2022-04-20,residual_meta,huber_base_forecasts_cal2022,4874458.71,4017615.85,4743990.8027645545,3848177.972105677,-130467.90723544545,130467.90723544545,-169437.87789432332,169437.87789432332
2022-04-21,residual_meta,huber_base_forecasts_cal2022,2926459.0,2418771.53,4458912.030372271,3605572.9989622887,1532453.0303722713,1532453.0303722713,1186801.468962289,1186801.468962289
2022-04-22,residual_meta,huber_base_forecasts_cal2022,4609506.19,3890393.56,4343415.571465494,3531976.8859050088,-266090.6185345063,266090.6185345063,-358416.6740949913,358416.6740949913
2022-04-23,residual_meta,huber_base_forecasts_cal2022,4709847.04,3925675.06,4615137.183831717,3756352.3872805405,-94709.85616828315,94709.85616828315,-169322.67271945952,169322.67271945952
2022-04-24,residual_meta,huber_base_forecasts_cal2022,5020542.99,4173556.86,4795495.726218549,3935982.1268368964,-225047.26378145162,225047.26378145162,-237574.73316310346,237574.73316310346
2022-04-25,residual_meta,huber_base_forecasts_cal2022,4873788.42,3954819.04,4956527.667021711,4043234.760879787,82739.24702171143,82739.24702171143,88415.72087978711,88415.72087978711
2022-04-26,residual_meta,huber_base_forecasts_cal2022,5688161.6,4770812.83,5287103.653243926,4329085.185084081,-401057.9467560733,401057.9467560733,-441727.6449159188,441727.6449159188
2022-04-27,residual_meta,huber_base_forecasts_cal2022,5361513.76,4376745.35,6142889.418455278,5024640.877241393,781375.6584552778,781375.6584552778,647895.527241393,647895.527241393
2022-04-28,residual_meta,huber_base_forecasts_cal2022,5590934.3,4645081.23,6361641.930268054,5159402.078000715,770707.6302680541,770707.6302680541,514320.84800071456,514320.84800071456
2022-04-29,residual_meta,huber_base_forecasts_cal2022,7579535.07,6187238.79,8227937.856224927,6771093.580781076,648402.7862249268,648402.7862249268,583854.7907810761,583854.7907810761
2022-04-30,residual_meta,huber_base_forecasts_cal2022,6592777.23,5405333.92,7175182.730455121,5908156.415046062,582405.5004551206,582405.5004551206,502822.4950460624,502822.4950460624
2022-05-01,residual_meta,huber_base_forecasts_cal2022,5680859.44,4706859.17,6836754.560046576,5626456.47974454,1155895.1200465756,1155895.1200465756,919597.3097445397,919597.3097445397
2022-05-02,residual_meta,huber_base_forecasts_cal2022,4291036.44,3434252.59,6222795.507846364,5089257.998791545,1931759.0678463634,1931759.0678463634,1655005.4087915448,1655005.4087915448
2022-05-03,residual_meta,huber_base_forecasts_cal2022,5504853.65,4531490.74,5010057.8198788725,4103068.9291856554,-494795.8301211279,494795.8301211279,-428421.8108143448,428421.8108143448
2022-05-04,residual_meta,huber_base_forecasts_cal2022,1792730.62,1492900.17,3450690.340888296,2810477.0800329936,1657959.7208882957,1657959.7208882957,1317576.9100329936,1317576.9100329936
2022-05-05,residual_meta,huber_base_forecasts_cal2022,3556300.98,2916616.09,3481696.724870855,2794960.1781642535,-74604.25512914499,74604.25512914499,-121655.91183574637,121655.91183574637
2022-05-06,residual_meta,huber_base_forecasts_cal2022,2532060.94,2027456.78,3217907.948519725,2615167.3954155003,685847.008519725,685847.008519725,587710.6154155002,587710.6154155002
2022-05-07,residual_meta,huber_base_forecasts_cal2022,3620303.23,3000039.1,3267183.387727181,2679013.9010810414,-353119.842272819,353119.842272819,-321025.19891895866,321025.19891895866
2022-05-08,residual_meta,huber_base_forecasts_cal2022,2468343.71,1923320.47,3352195.802064371,2742551.652656849,883852.0920643709,883852.0920643709,819231.182656849,819231.182656849
2022-05-09,residual_meta,huber_base_forecasts_cal2022,2985986.67,2430054.67,3678902.2126159077,3026681.7262512017,692915.5426159077,692915.5426159077,596627.0562512018,596627.0562512018
2022-05-10,residual_meta,huber_base_forecasts_cal2022,3668495.19,2955983.75,3818320.8877080604,3094399.1477223583,149825.6977080605,149825.6977080605,138415.39772235835,138415.39772235835
2022-05-11,residual_meta,huber_base_forecasts_cal2022,4347378.73,3521156.43,4086722.07580825,3331883.9256336354,-260656.65419175057,260656.65419175057,-189272.5043663648,189272.5043663648
2022-05-12,residual_meta,huber_base_forecasts_cal2022,4753134.02,3878195.49,4583216.342203778,3746246.0913669043,-169917.67779622134,169917.67779622134,-131949.3986330959,131949.3986330959
2022-05-13,residual_meta,huber_base_forecasts_cal2022,3479131.38,2953956.65,4578009.759349986,3713886.1823919187,1098878.379349986,1098878.379349986,759929.5323919188,759929.5323919188
2022-05-14,residual_meta,huber_base_forecasts_cal2022,4406804.98,3730445.32,4305374.621287009,3510431.968791398,-101430.3587129917,101430.3587129917,-220013.3512086016,220013.3512086016
2022-05-15,residual_meta,huber_base_forecasts_cal2022,4455089.7,3604418.84,4457721.124700509,3654696.391302414,2631.4247005088255,2631.4247005088255,50277.55130241392,50277.55130241392
2022-05-16,residual_meta,huber_base_forecasts_cal2022,4323621.35,3469983.75,4479146.647686453,3636048.16947631,155525.29768645298,155525.29768645298,166064.4194763098,166064.4194763098
2022-05-17,residual_meta,huber_base_forecasts_cal2022,4158982.96,3363524.3,4705901.1467808075,3834103.981810353,546918.1867808076,546918.1867808076,470579.6818103534,470579.6818103534
2022-05-18,residual_meta,huber_base_forecasts_cal2022,6094171.87,4997123.61,4502983.5425664885,3673166.1240489096,-1591188.3274335116,1591188.3274335116,-1323957.4859510907,1323957.4859510907
2022-05-19,residual_meta,huber_base_forecasts_cal2022,5824908.18,4737898.72,4734913.082656479,3866875.4411151423,-1089995.0973435203,1089995.0973435203,-871023.2788848574,871023.2788848574
2022-05-20,residual_meta,huber_base_forecasts_cal2022,2226534.2,1797128.71,4876399.071640828,4005038.303325366,2649864.8716408275,2649864.8716408275,2207909.5933253663,2207909.5933253663
2022-05-21,residual_meta,huber_base_forecasts_cal2022,4033154.28,3341369.82,4499745.588892188,3675630.4784966996,466591.3088921881,466591.3088921881,334260.65849669976,334260.65849669976
2022-05-22,residual_meta,huber_base_forecasts_cal2022,5000275.74,4124194.76,4736620.76525345,3833692.0556082735,-263654.97474655043,263654.97474655043,-290502.7043917263,290502.7043917263
2022-05-23,residual_meta,huber_base_forecasts_cal2022,3647180.26,3055864.88,4878172.400444772,4034794.6930169817,1230992.1404447723,1230992.1404447723,978929.8130169818,978929.8130169818
2022-05-24,residual_meta,huber_base_forecasts_cal2022,4442598.36,3584450.45,4758891.818814744,3909913.8765482437,316293.4588147439,316293.4588147439,325463.4265482435,325463.4265482435
2022-05-25,residual_meta,huber_base_forecasts_cal2022,6573956.43,5501922.55,4946429.196284896,4006942.7041707095,-1627527.233715104,1627527.233715104,-1494979.8458292903,1494979.8458292903
2022-05-26,residual_meta,huber_base_forecasts_cal2022,6284218.49,5141408.99,5243732.024237654,4350291.536128736,-1040486.465762346,1040486.465762346,-791117.4538712641,791117.4538712641
2022-05-27,residual_meta,huber_base_forecasts_cal2022,3652675.9,2933129.2,5127066.432517758,4219019.530046065,1474390.5325177577,1474390.5325177577,1285890.3300460652,1285890.3300460652
2022-05-28,residual_meta,huber_base_forecasts_cal2022,3223975.84,2664148.14,5004097.707311608,4078315.9377142265,1780121.867311608,1780121.867311608,1414167.7977142264,1414167.7977142264
2022-05-29,residual_meta,huber_base_forecasts_cal2022,5327455.25,4413502.81,5473382.541632665,4399368.494976829,145927.29163266532,145927.29163266532,-14134.315023170784,14134.315023170784
2022-05-30,residual_meta,huber_base_forecasts_cal2022,8158502.0,6931185.72,8741459.532011868,7226641.84883591,582957.5320118684,582957.5320118684,295456.12883591,295456.12883591
2022-05-31,residual_meta,huber_base_forecasts_cal2022,8513166.37,6787523.6,8425631.43507352,6941465.142078441,-87534.93492648005,87534.93492648005,153941.542078441,153941.542078441
2022-06-01,residual_meta,huber_base_forecasts_cal2022,8373363.4,7038218.52,8740155.552449804,7190422.873428255,366792.1524498034,366792.1524498034,152204.35342825577,152204.35342825577
2022-06-02,residual_meta,huber_base_forecasts_cal2022,8325437.52,6796380.79,8131243.758689752,6667719.27335304,-194193.7613102477,194193.7613102477,-128661.51664695982,128661.51664695982
