Date,model,variant,Revenue_actual,COGS_actual,Revenue_pred,COGS_pred,Revenue_error,Revenue_abs_error,COGS_error,COGS_abs_error
2022-01-28,seasonal_profile,seasonal6_trend0,2792317.48,2306948.5,2929158.538292323,2424728.8180408715,136841.0582923228,136841.0582923228,117780.31804087153,117780.31804087153
2022-01-29,seasonal_profile,seasonal6_trend0,3897632.5,3247780.03,3047486.9496686608,2528449.581835083,-850145.5503313392,850145.5503313392,-719330.4481649166,719330.4481649166
2022-01-30,seasonal_profile,seasonal6_trend0,3903300.55,3262713.48,3001503.1940669143,2535315.384909243,-901797.3559330855,901797.3559330855,-727398.0950907571,727398.0950907571
2022-01-31,seasonal_profile,seasonal6_trend0,3159829.55,2627738.4,2614483.476579616,2221727.547125215,-545346.073420384,545346.073420384,-406010.85287478473,406010.85287478473
2022-02-01,seasonal_profile,seasonal6_trend0,3672475.88,3092119.13,2064673.3377875395,1726701.8157480464,-1607802.5422124604,1607802.5422124604,-1365417.3142519535,1365417.3142519535
2022-02-02,seasonal_profile,seasonal6_trend0,3072419.17,2457270.01,1479979.3256904848,1262354.3039169332,-1592439.844309515,1592439.844309515,-1194915.7060830665,1194915.7060830665
2022-02-03,seasonal_profile,seasonal6_trend0,1056919.3,915391.24,1321970.8723215968,1118588.5057044437,265051.5723215968,265051.5723215968,203197.26570444368,203197.26570444368
2022-02-04,seasonal_profile,seasonal6_trend0,1135262.35,959597.02,1384987.205439174,1150872.278140833,249724.855439174,249724.855439174,191275.25814083288,191275.25814083288
2022-02-05,seasonal_profile,seasonal6_trend0,1325806.77,1094262.79,1626285.5033706573,1377131.057387299,300478.7333706573,300478.7333706573,282868.26738729887,282868.26738729887
2022-02-06,seasonal_profile,seasonal6_trend0,1360544.32,1086414.25,1690929.6060715234,1423856.2394248247,330385.2860715233,330385.2860715233,337441.9894248247,337441.9894248247
2022-02-07,seasonal_profile,seasonal6_trend0,1777072.87,1505671.69,1666810.3191996354,1377587.182995814,-110262.5508003647,110262.5508003647,-128084.50700418605,128084.50700418605
2022-02-08,seasonal_profile,seasonal6_trend0,2324022.32,1858719.97,1567286.414223911,1346345.2031394413,-756735.9057760888,756735.9057760888,-512374.76686055865,512374.76686055865
2022-02-09,seasonal_profile,seasonal6_trend0,2087968.13,1716217.3,1678322.5916131036,1403697.0771021713,-409645.53838689625,409645.53838689625,-312520.2228978288,312520.2228978288
2022-02-10,seasonal_profile,seasonal6_trend0,1681958.09,1377183.24,1908961.5753663871,1620361.3640723934,227003.48536638706,227003.48536638706,243178.1240723934,243178.1240723934
2022-02-11,seasonal_profile,seasonal6_trend0,1868277.55,1450465.3,1809022.5284494855,1533526.684334142,-59255.0215505145,59255.0215505145,83061.38433414185,83061.38433414185
2022-02-12,seasonal_profile,seasonal6_trend0,2483675.48,2002526.57,1898635.678049293,1606093.003989047,-585039.8019507069,585039.8019507069,-396433.56601095316,396433.56601095316
2022-02-13,seasonal_profile,seasonal6_trend0,2471088.82,2037847.39,2153488.6536574857,1814813.2118566877,-317600.1663425141,317600.1663425141,-223034.17814331222,223034.17814331222
2022-02-14,seasonal_profile,seasonal6_trend0,2477651.08,2066561.36,2436640.8946825797,2089080.2174149042,-41010.1853174204,41010.1853174204,22518.85741490405,22518.85741490405
2022-02-15,seasonal_profile,seasonal6_trend0,2911470.49,2304155.38,2147881.5916141206,1793120.2748275886,-763588.8983858796,763588.8983858796,-511035.1051724113,511035.1051724113
2022-02-16,seasonal_profile,seasonal6_trend0,3189077.73,2624063.44,2198931.335810959,1856720.8444023128,-990146.3941890411,990146.3941890411,-767342.5955976872,767342.5955976872
2022-02-17,seasonal_profile,seasonal6_trend0,2365001.98,1930644.21,2387023.0750822765,1974604.6488773734,22021.0950822765,22021.0950822765,43960.43887737347,43960.43887737347
2022-02-18,seasonal_profile,seasonal6_trend0,2218074.92,1902787.38,2318171.723242998,1953142.4882080562,100096.8032429982,100096.8032429982,50355.10820805631,50355.10820805631
2022-02-19,seasonal_profile,seasonal6_trend0,2497284.24,2073056.25,2297879.37335598,1921699.379828798,-199404.8666440202,199404.8666440202,-151356.8701712021,151356.8701712021
2022-02-20,seasonal_profile,seasonal6_trend0,3274514.0,2808978.4,2677833.110840513,2234826.774500848,-596680.8891594871,596680.8891594871,-574151.6254991521,574151.6254991521
2022-02-21,seasonal_profile,seasonal6_trend0,3231879.49,2662096.96,2487230.670606565,2109216.96554898,-744648.819393435,744648.819393435,-552879.9944510199,552879.9944510199
2022-02-22,seasonal_profile,seasonal6_trend0,3646117.64,3080342.28,2555530.790694229,2145532.7616398614,-1090586.8493057713,1090586.8493057713,-934809.5183601384,934809.5183601384
2022-02-23,seasonal_profile,seasonal6_trend0,3297595.34,2768284.27,3091625.1463371823,2587385.501675799,-205970.1936628176,205970.1936628176,-180898.768324201,180898.768324201
2022-02-24,seasonal_profile,seasonal6_trend0,2768850.97,2337359.85,3273330.9407846197,2758387.4508257043,504479.97078461945,504479.97078461945,421027.60082570417,421027.60082570417
2022-02-25,seasonal_profile,seasonal6_trend0,2943786.98,2445090.2,4281557.063132985,3602528.263317387,1337770.0831329846,1337770.0831329846,1157438.063317387,1157438.063317387
2022-02-26,seasonal_profile,seasonal6_trend0,6304749.98,4896174.07,3964303.2783458517,3367068.154300579,-2340446.7016541488,2340446.7016541488,-1529105.9156994214,1529105.9156994214
2022-02-27,seasonal_profile,seasonal6_trend0,5652340.75,4889448.26,3786095.008214335,3191408.05266443,-1866245.741785665,1866245.741785665,-1698040.20733557,1698040.20733557
2022-02-28,seasonal_profile,seasonal6_trend0,6007208.86,4942844.92,2933883.0487375082,2443875.4993967656,-3073325.811262492,3073325.811262492,-2498969.4206032343,2498969.4206032343
2022-03-01,seasonal_profile,seasonal6_trend0,4532724.33,3774772.1,1849012.44927906,1575908.865037832,-2683711.8807209404,2683711.8807209404,-2198863.234962168,2198863.234962168
2022-03-02,seasonal_profile,seasonal6_trend0,5221766.09,4446394.75,1082835.4889377484,920659.0067341005,-4138930.6010622513,4138930.6010622513,-3525735.7432658994,3525735.7432658994
2022-03-03,seasonal_profile,seasonal6_trend0,1113577.08,936517.95,912413.4649282097,780266.2540933418,-201163.6150717904,201163.6150717904,-156251.6959066582,156251.6959066582
2022-03-04,seasonal_profile,seasonal6_trend0,1265611.41,1001621.35,1540707.4428653014,1282872.4317992192,275096.0328653015,275096.0328653015,281251.08179921925,281251.08179921925
2022-03-05,seasonal_profile,seasonal6_trend0,1917604.21,1671253.56,1735687.0055373574,1450260.628213057,-181917.20446264255,181917.20446264255,-220992.931786943,220992.931786943
2022-03-06,seasonal_profile,seasonal6_trend0,2406752.08,1881208.83,1989407.2955415659,1659304.0140416897,-417344.7844584342,417344.7844584342,-221904.81595831038,221904.81595831038
2022-03-07,seasonal_profile,seasonal6_trend0,3077438.94,2603663.56,2164494.3769846614,1803674.937800111,-912944.5630153385,912944.5630153385,-799988.622199889,799988.622199889
2022-03-08,seasonal_profile,seasonal6_trend0,3777839.97,3199498.52,2391033.8109391495,1973815.4666360111,-1386806.1590608507,1386806.1590608507,-1225683.0533639889,1225683.0533639889
2022-03-09,seasonal_profile,seasonal6_trend0,4138590.91,3354044.48,2554844.567846708,2149921.637145145,-1583746.3421532921,1583746.3421532921,-1204122.8428548551,1204122.8428548551
2022-03-10,seasonal_profile,seasonal6_trend0,3544992.79,2897669.69,2721548.581753982,2266062.106252181,-823444.2082460178,823444.2082460178,-631607.5837478191,631607.5837478191
2022-03-11,seasonal_profile,seasonal6_trend0,3499825.21,2868355.02,2978557.315507728,2467524.523292264,-521267.8944922718,521267.8944922718,-400830.49670773605,400830.49670773605
2022-03-12,seasonal_profile,seasonal6_trend0,3731020.06,3230097.43,3061279.1337890425,2604557.691998001,-669740.9262109576,669740.9262109576,-625539.738001999,625539.738001999
2022-03-13,seasonal_profile,seasonal6_trend0,4026635.22,3346220.86,3025460.743268044,2531822.708547743,-1001174.476731956,1001174.476731956,-814398.1514522568,814398.1514522568
2022-03-14,seasonal_profile,seasonal6_trend0,4709281.9,3928279.43,3233826.3378582373,2698398.139256767,-1475455.562141763,1475455.562141763,-1229881.2907432332,1229881.2907432332
2022-03-15,seasonal_profile,seasonal6_trend0,4619237.89,3907599.13,3347440.772732199,2783097.0618518507,-1271797.1172678005,1271797.1172678005,-1124502.0681481492,1124502.0681481492
2022-03-16,seasonal_profile,seasonal6_trend0,4519934.96,3787149.37,3343431.777517139,2825702.512725492,-1176503.182482861,1176503.182482861,-961446.8572745081,961446.8572745081
2022-03-17,seasonal_profile,seasonal6_trend0,5222281.22,4421275.88,3911281.663197931,3242609.9675142653,-1310999.5568020688,1310999.5568020688,-1178665.9124857346,1178665.9124857346
2022-03-18,seasonal_profile,seasonal6_trend0,4426435.98,3648313.01,3966950.857999601,3405113.0365332463,-459485.1220003995,459485.1220003995,-243199.9734667535,243199.9734667535
2022-03-19,seasonal_profile,seasonal6_trend0,4313906.61,3587200.12,3445962.889031287,3012820.405579772,-867943.7209687135,867943.7209687135,-574379.7144202283,574379.7144202283
2022-03-20,seasonal_profile,seasonal6_trend0,4198964.15,3744253.09,3670089.107089834,3259020.5591216963,-528875.0429101666,528875.0429101666,-485232.5308783036,485232.5308783036
2022-03-21,seasonal_profile,seasonal6_trend0,4036051.82,3737447.21,3452069.2402444696,3177490.579209105,-583982.5797555302,583982.5797555302,-559956.6307908949,559956.6307908949
2022-03-22,seasonal_profile,seasonal6_trend0,4626820.15,4342565.79,3390185.3752575675,3204139.7404733007,-1236634.7747424329,1236634.7747424329,-1138426.0495266994,1138426.0495266994
2022-03-23,seasonal_profile,seasonal6_trend0,5301842.45,4915987.31,3637845.891122789,3457078.4202738698,-1663996.558877211,1663996.558877211,-1458908.8897261298,1458908.8897261298
2022-03-24,seasonal_profile,seasonal6_trend0,5052034.89,4744310.26,3819959.4095444796,3589786.599843033,-1232075.48045552,1232075.48045552,-1154523.6601569667,1154523.6601569667
2022-03-25,seasonal_profile,seasonal6_trend0,4122489.22,4014534.97,3981340.152597463,3731329.9491806966,-141149.06740253698,141149.06740253698,-283205.0208193036,283205.0208193036
2022-03-26,seasonal_profile,seasonal6_trend0,4325007.4,4010228.32,3831449.370712172,3614159.9099005614,-493558.0292878286,493558.0292878286,-396068.4100994384,396068.4100994384
2022-03-27,seasonal_profile,seasonal6_trend0,5169170.11,4775502.11,4190296.6378959813,3983387.4574083984,-978873.472104019,978873.472104019,-792114.652591602,792114.652591602
2022-03-28,seasonal_profile,seasonal6_trend0,4855258.01,4607293.73,4009404.7811571704,3757591.193486856,-845853.2288428294,845853.2288428294,-849702.5365131446,849702.5365131446
2022-03-29,seasonal_profile,seasonal6_trend0,4908504.49,4613958.54,4261834.013520982,4012844.844037533,-646670.4764790181,646670.4764790181,-601113.6959624672,601113.6959624672
2022-03-30,seasonal_profile,seasonal6_trend0,11643208.73,10896036.48,8617145.516927367,8154640.337567717,-3026063.2130726334,3026063.2130726334,-2741396.1424322836,2741396.1424322836
2022-03-31,seasonal_profile,seasonal6_trend0,9233141.0,8773718.15,7733721.230719808,7326443.938103455,-1499419.7692801924,1499419.7692801924,-1447274.2118965453,1447274.2118965453
2022-04-01,seasonal_profile,seasonal6_trend0,8299060.74,8041756.19,7484058.090103584,7114758.525572709,-815002.6498964159,815002.6498964159,-926997.6644272916,926997.6644272916
2022-04-02,seasonal_profile,seasonal6_trend0,8289456.22,7808017.19,6927789.634778222,6579654.700151566,-1361666.5852217777,1361666.5852217777,-1228362.489848434,1228362.489848434
2022-04-03,seasonal_profile,seasonal6_trend0,6547965.12,6148445.74,6253791.350396869,5915363.061818353,-294173.76960313134,294173.76960313134,-233082.67818164732,233082.67818164732
2022-04-04,seasonal_profile,seasonal6_trend0,1974536.55,1802524.97,2081640.7269185383,1977513.8467230995,107104.17691853829,107104.17691853829,174988.8767230995,174988.8767230995
2022-04-05,seasonal_profile,seasonal6_trend0,3017582.3,2782222.29,2189034.122064893,2103369.589377254,-828548.1779351067,828548.1779351067,-678852.7006227463,678852.7006227463
2022-04-06,seasonal_profile,seasonal6_trend0,2934004.6,2645021.55,2341700.026597868,2221821.4435419487,-592304.5734021319,592304.5734021319,-423200.10645805113,423200.10645805113
2022-04-07,seasonal_profile,seasonal6_trend0,1947894.58,1833343.52,2622572.593737791,2482909.984676395,674678.0137377908,674678.0137377908,649566.4646763951,649566.4646763951
2022-04-08,seasonal_profile,seasonal6_trend0,2516364.3,2311523.71,2764274.3314459682,2599893.2178873825,247910.03144596843,247910.03144596843,288369.5078873825,288369.5078873825
2022-04-09,seasonal_profile,seasonal6_trend0,3523261.24,3380510.41,3081493.15713294,2888285.845397814,-441768.0828670603,441768.0828670603,-492224.564602186,492224.564602186
2022-04-10,seasonal_profile,seasonal6_trend0,3747690.93,3511278.1,2961352.198903876,2795126.301834118,-786338.7310961243,786338.7310961243,-716151.798165882,716151.798165882
2022-04-11,seasonal_profile,seasonal6_trend0,4187283.4,3982564.11,3256308.1788523225,3072725.393800734,-930975.2211476774,930975.2211476774,-909838.7161992658,909838.7161992658
2022-04-12,seasonal_profile,seasonal6_trend0,4300020.35,4061975.74,3016950.4607443386,2858535.1946594003,-1283069.889255661,1283069.889255661,-1203440.5453406,1203440.5453406
2022-04-13,seasonal_profile,seasonal6_trend0,4888627.31,4546028.85,3422108.3746727,3256023.5513827903,-1466518.9353272994,1466518.9353272994,-1290005.2986172093,1290005.2986172093
2022-04-14,seasonal_profile,seasonal6_trend0,4670014.27,4407778.78,3723212.1397472313,3456406.199055202,-946802.1302527683,946802.1302527683,-951372.5809447984,951372.5809447984
2022-04-15,seasonal_profile,seasonal6_trend0,4908291.49,4288050.23,3517243.1633487483,3146593.6598058683,-1391048.3266512519,1391048.3266512519,-1141456.5701941322,1141456.5701941322
2022-04-16,seasonal_profile,seasonal6_trend0,5147946.06,4540748.11,3916769.3256725236,3443867.8783446574,-1231176.734327476,1231176.734327476,-1096880.231655343,1096880.231655343
2022-04-17,seasonal_profile,seasonal6_trend0,4470361.38,3877207.22,4350311.442114176,3739120.1508983434,-120049.93788582366,120049.93788582366,-138087.0691016568,138087.0691016568
2022-04-18,seasonal_profile,seasonal6_trend0,3680888.01,2995894.73,4195367.219408422,3487934.256141118,514479.209408422,514479.209408422,492039.5261411178,492039.5261411178
2022-04-19,seasonal_profile,seasonal6_trend0,4426735.65,3630694.51,4158083.730608519,3487952.211374111,-268651.9193914812,268651.9193914812,-142742.29862588877,142742.29862588877
2022-04-20,seasonal_profile,seasonal6_trend0,4874458.71,4017615.85,4170046.7688906114,3445721.439506088,-704411.9411093886,704411.9411093886,-571894.4104939122,571894.4104939122
2022-04-21,seasonal_profile,seasonal6_trend0,2926459.0,2418771.53,4094402.468571603,3377558.0803707587,1167943.4685716028,1167943.4685716028,958786.5503707589,958786.5503707589
2022-04-22,seasonal_profile,seasonal6_trend0,4609506.19,3890393.56,4169039.9273998085,3457756.150054429,-440466.26260019187,440466.26260019187,-432637.40994557086,432637.40994557086
2022-04-23,seasonal_profile,seasonal6_trend0,4709847.04,3925675.06,4449412.029422042,3700892.8257076847,-260435.01057795808,260435.01057795808,-224782.23429231532,224782.23429231532
2022-04-24,seasonal_profile,seasonal6_trend0,5020542.99,4173556.86,4453405.2963680085,3743599.727936129,-567137.6936319917,567137.6936319917,-429957.1320638708,429957.1320638708
2022-04-25,seasonal_profile,seasonal6_trend0,4873788.42,3954819.04,4580377.954187938,3810706.799643605,-293410.4658120619,293410.4658120619,-144112.24035639502,144112.24035639502
2022-04-26,seasonal_profile,seasonal6_trend0,5688161.6,4770812.83,4846313.039662234,4042906.0428119013,-841848.5603377661,841848.5603377661,-727906.7871880988,727906.7871880988
2022-04-27,seasonal_profile,seasonal6_trend0,5361513.76,4376745.35,5607401.253483649,4685254.101137655,245887.49348364957,245887.49348364957,308508.7511376552,308508.7511376552
2022-04-28,seasonal_profile,seasonal6_trend0,5590934.3,4645081.23,5850563.763555456,4826251.931701033,259629.46355545614,259629.46355545614,181170.70170103293,181170.70170103293
2022-04-29,seasonal_profile,seasonal6_trend0,7579535.07,6187238.79,8529399.738431145,7141047.196017331,949864.6684311442,949864.6684311442,953808.4060173314,953808.4060173314
2022-04-30,seasonal_profile,seasonal6_trend0,6592777.23,5405333.92,7044606.848218594,5923618.131410304,451829.6182185933,451829.6182185933,518284.21141030453,518284.21141030453
2022-05-01,seasonal_profile,seasonal6_trend0,5680859.44,4706859.17,6614800.496239724,5540035.879349412,933941.0562397232,933941.0562397232,833176.7093494125,833176.7093494125
2022-05-02,seasonal_profile,seasonal6_trend0,4291036.44,3434252.59,5792560.444259485,4832926.8074924275,1501524.0042594848,1501524.0042594848,1398674.2174924277,1398674.2174924277
2022-05-03,seasonal_profile,seasonal6_trend0,5504853.65,4531490.74,4452433.314306336,3727901.6894311234,-1052420.335693664,1052420.335693664,-803589.0505688768,803589.0505688768
2022-05-04,seasonal_profile,seasonal6_trend0,1792730.62,1492900.17,2168411.022407577,1813229.825615975,375680.4024075768,375680.4024075768,320329.65561597515,320329.65561597515
2022-05-05,seasonal_profile,seasonal6_trend0,3556300.98,2916616.09,2616263.9512971444,2142296.768276635,-940037.0287028556,940037.0287028556,-774319.3217233648,774319.3217233648
2022-05-06,seasonal_profile,seasonal6_trend0,2532060.94,2027456.78,2720730.5449486524,2265095.4587683156,188669.60494865244,188669.60494865244,237638.67876831559,237638.67876831559
2022-05-07,seasonal_profile,seasonal6_trend0,3620303.23,3000039.1,3015708.564834518,2532328.385130556,-604594.6651654821,604594.6651654821,-467710.71486944426,467710.71486944426
2022-05-08,seasonal_profile,seasonal6_trend0,2468343.71,1923320.47,3022201.9936589543,2538010.7738057463,553858.2836589543,553858.2836589543,614690.3038057464,614690.3038057464
2022-05-09,seasonal_profile,seasonal6_trend0,2985986.67,2430054.67,3460797.7468164186,2918888.950068554,474811.0768164187,474811.0768164187,488834.280068554,488834.280068554
2022-05-10,seasonal_profile,seasonal6_trend0,3668495.19,2955983.75,3613703.5401098654,2990471.8115988714,-54791.64989013458,54791.64989013458,34488.06159887137,34488.06159887137
2022-05-11,seasonal_profile,seasonal6_trend0,4347378.73,3521156.43,3695806.115038932,3083905.429675571,-651572.6149610686,651572.6149610686,-437251.000324429,437251.000324429
2022-05-12,seasonal_profile,seasonal6_trend0,4753134.02,3878195.49,4102223.0973274116,3409097.2654917086,-650910.9226725879,650910.9226725879,-469098.2245082916,469098.2245082916
2022-05-13,seasonal_profile,seasonal6_trend0,3479131.38,2953956.65,4235222.884692022,3504939.5833055037,756091.5046920218,756091.5046920218,550982.9333055038,550982.9333055038
2022-05-14,seasonal_profile,seasonal6_trend0,4406804.98,3730445.32,4164995.9324113666,3468006.6565018953,-241809.04758863384,241809.04758863384,-262438.66349810455,262438.66349810455
2022-05-15,seasonal_profile,seasonal6_trend0,4455089.7,3604418.84,4294969.831441082,3613184.8758361805,-160119.86855891813,160119.86855891813,8766.035836180672,8766.035836180672
2022-05-16,seasonal_profile,seasonal6_trend0,4323621.35,3469983.75,4177238.3401842657,3465926.214317026,-146383.00981573388,146383.00981573388,-4057.5356829739176,4057.5356829739176
2022-05-17,seasonal_profile,seasonal6_trend0,4158982.96,3363524.3,4434367.618917238,3693554.6476515504,275384.658917238,275384.658917238,330030.34765155055,330030.34765155055
2022-05-18,seasonal_profile,seasonal6_trend0,6094171.87,4997123.61,4078269.6485633,3414769.073052543,-2015902.2214367003,2015902.2214367003,-1582354.5369474571,1582354.5369474571
2022-05-19,seasonal_profile,seasonal6_trend0,5824908.18,4737898.72,4148186.006451671,3468788.1113368315,-1676722.1735483287,1676722.1735483287,-1269110.6086631683,1269110.6086631683
2022-05-20,seasonal_profile,seasonal6_trend0,2226534.2,1797128.71,4403074.7850232655,3696195.5773878843,2176540.5850232653,2176540.5850232653,1899066.8673878843,1899066.8673878843
2022-05-21,seasonal_profile,seasonal6_trend0,4033154.28,3341369.82,4242843.30183065,3531137.4201728604,209689.0218306505,209689.0218306505,189767.60017286055,189767.60017286055
2022-05-22,seasonal_profile,seasonal6_trend0,5000275.74,4124194.76,4535595.335617576,3737378.6161790653,-464680.4043824244,464680.4043824244,-386816.14382093446,386816.14382093446
2022-05-23,seasonal_profile,seasonal6_trend0,3647180.26,3055864.88,4708591.585276358,3984412.167836318,1061411.325276358,1061411.325276358,928547.2878363179,928547.2878363179
2022-05-24,seasonal_profile,seasonal6_trend0,4442598.36,3584450.45,4511238.08681564,3781862.292820414,68639.72681564,68639.72681564,197411.84282041388,197411.84282041388
2022-05-25,seasonal_profile,seasonal6_trend0,6573956.43,5501922.55,4388576.2275722865,3610211.0314876176,-2185380.202427713,2185380.202427713,-1891711.5185123822,1891711.5185123822
2022-05-26,seasonal_profile,seasonal6_trend0,6284218.49,5141408.99,4549358.109584826,3873641.901593424,-1734860.3804151742,1734860.3804151742,-1267767.0884065763,1267767.0884065763
2022-05-27,seasonal_profile,seasonal6_trend0,3652675.9,2933129.2,4618911.33206203,3905493.7541346336,966235.4320620303,966235.4320620303,972364.5541346334,972364.5541346334
2022-05-28,seasonal_profile,seasonal6_trend0,3223975.84,2664148.14,4947675.20614781,4100387.7934029596,1723699.3661478106,1723699.3661478106,1436239.6534029595,1436239.6534029595
2022-05-29,seasonal_profile,seasonal6_trend0,5327455.25,4413502.81,5295203.365887328,4317169.040661712,-32251.88411267195,32251.88411267195,-96333.76933828741,96333.76933828741
2022-05-30,seasonal_profile,seasonal6_trend0,8158502.0,6931185.72,9198727.321505519,7730235.627096564,1040225.3215055186,1040225.3215055186,799049.9070965638,799049.9070965638
2022-05-31,seasonal_profile,seasonal6_trend0,8513166.37,6787523.6,8494375.161479868,7119570.909137954,-18791.208520131186,18791.208520131186,332047.3091379544,332047.3091379544
2022-06-01,seasonal_profile,seasonal6_trend0,8373363.4,7038218.52,8424259.31103882,7069091.449506984,50895.9110388197,50895.9110388197,30872.92950698454,30872.92950698454
2022-06-02,seasonal_profile,seasonal6_trend0,8325437.52,6796380.79,7366049.189902217,6152674.146786886,-959388.3300977824,959388.3300977824,-643706.6432131138,643706.6432131138
2022-06-03,seasonal_profile,seasonal6_trend0,6585522.44,5345747.87,6509348.570853124,5442198.279361323,-76173.86914687604,76173.86914687604,96450.40936132334,96450.40936132334
2022-06-04,seasonal_profile,seasonal6_trend0,2998952.42,2492875.15,2627293.8787474525,2168812.5418138695,-371658.5412525474,371658.5412525474,-324062.6081861304,324062.6081861304
2022-06-05,seasonal_profile,seasonal6_trend0,2945501.79,2481566.23,2946292.8295978396,2426017.6707649105,791.0395978395827,791.0395978395827,-55548.55923508946,55548.55923508946
2022-06-06,seasonal_profile,seasonal6_trend0,3100859.0,2519872.17,3027944.9256399325,2514605.111845843,-72914.07436006749,72914.07436006749,-5267.058154156897,5267.058154156897
2022-06-07,seasonal_profile,seasonal6_trend0,3673238.8,3096187.02,3158368.6363001475,2642165.4317783746,-514870.1636998523,514870.1636998523,-454021.5882216254,454021.5882216254
