Date,model,variant,Revenue_actual,COGS_actual,Revenue_pred,COGS_pred,Revenue_error,Revenue_abs_error,COGS_error,COGS_abs_error
2022-01-19,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,2020862.53,1738187.82,1682544.7477320305,1361864.6816705605,-338317.78226796957,338317.78226796957,-376323.13832943956,376323.13832943956
2022-01-20,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,1249233.56,1043117.49,1900617.8292324026,1523839.7296655746,651384.2692324026,651384.2692324026,480722.2396655746,480722.2396655746
2022-01-21,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,1580948.85,1245282.02,1814325.5340739915,1459952.27675551,233376.68407399138,233376.68407399138,214670.25675550988,214670.25675550988
2022-01-22,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,1758593.8,1468639.94,1833666.3081650382,1505331.9852584566,75072.50816503819,75072.50816503819,36692.04525845661,36692.04525845661
2022-01-23,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,1785338.17,1512426.38,2033373.1941601592,1648663.2035119017,248035.0241601593,248035.0241601593,136236.82351190178,136236.82351190178
2022-01-24,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,1915906.28,1601822.71,2184487.7750457963,1783869.784588896,268581.49504579627,268581.49504579627,182047.074588896,182047.074588896
2022-01-25,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,2471179.3,1957064.07,2093060.1126187437,1704725.9701741897,-378119.18738125614,378119.18738125614,-252338.0998258104,252338.0998258104
2022-01-26,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,2278973.82,1903209.07,2356768.373762037,1901056.5022151228,77794.5537620373,77794.5537620373,-2152.567784877261,2152.567784877261
2022-01-27,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,1604489.99,1290075.13,2756769.2862854293,2217647.0917776674,1152279.2962854293,1152279.2962854293,927571.9617776675,927571.9617776675
2022-01-28,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,2792317.48,2306948.5,2989752.1961639533,2410479.197720885,197434.7161639533,197434.7161639533,103530.69772088481,103530.69772088481
2022-01-29,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,3897632.5,3247780.03,3230898.86436073,2608221.9337666444,-666733.6356392698,666733.6356392698,-639558.0962333553,639558.0962333553
2022-01-30,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,3903300.55,3262713.48,3260890.5509122037,2666272.405547554,-642409.9990877961,642409.9990877961,-596441.0744524458,596441.0744524458
2022-01-31,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,3159829.55,2627738.4,2982533.743552675,2444441.929419188,-177295.8064473248,177295.8064473248,-183296.47058081208,183296.47058081208
2022-02-01,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,3672475.88,3092119.13,2452898.5708445585,1989677.5835579392,-1219577.3091554414,1219577.3091554414,-1102441.5464420607,1102441.5464420607
2022-02-02,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,3072419.17,2457270.01,1846750.0215532382,1523615.8845171803,-1225669.1484467618,1225669.1484467618,-933654.1254828195,933654.1254828195
2022-02-03,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,1056919.3,915391.24,1637976.4243253558,1347957.881224342,581057.1243253557,581057.1243253557,432566.64122434193,432566.64122434193
2022-02-04,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,1135262.35,959597.02,1689629.9310851407,1365624.2963975878,554367.5810851406,554367.5810851406,406027.27639758773,406027.27639758773
2022-02-05,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,1325806.77,1094262.79,1783467.1557489284,1464676.387005097,457660.3857489284,457660.3857489284,370413.59700509696,370413.59700509696
2022-02-06,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,1360544.32,1086414.25,1855607.8158303457,1506125.995073383,495063.49583034567,495063.49583034567,419711.745073383,419711.745073383
2022-02-07,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,1777072.87,1505671.69,1812686.7935559207,1464613.2432083837,35613.9235559206,35613.9235559206,-41058.44679161627,41058.44679161627
2022-02-08,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,2324022.32,1858719.97,1733484.666200419,1437173.336648573,-590537.6537995809,590537.6537995809,-421546.63335142704,421546.63335142704
2022-02-09,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,2087968.13,1716217.3,1839112.1120515524,1496771.2013548417,-248856.0179484475,248856.0179484475,-219446.09864515834,219446.09864515834
2022-02-10,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,1681958.09,1377183.24,2010917.2650631177,1657831.7408081023,328959.17506311764,328959.17506311764,280648.5008081023,280648.5008081023
2022-02-11,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,1868277.55,1450465.3,1955271.341993468,1606685.5103661306,86993.79199346807,86993.79199346807,156220.21036613057,156220.21036613057
2022-02-12,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,2483675.48,2002526.57,2113930.5472997385,1736275.999769257,-369744.9327002615,369744.9327002615,-266250.57023074315,266250.57023074315
2022-02-13,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,2471088.82,2037847.39,2427204.494833443,1978475.4402667235,-43884.325166556984,43884.325166556984,-59371.949733276386,59371.949733276386
2022-02-14,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,2477651.08,2066561.36,2715481.4091645866,2244876.3323678556,237830.3291645865,237830.3291645865,178314.9723678555,178314.9723678555
2022-02-15,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,2911470.49,2304155.38,2326252.4879347407,1897855.079332473,-585218.0020652595,585218.0020652595,-406300.3006675269,406300.3006675269
2022-02-16,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,3189077.73,2624063.44,2328635.899031248,1907354.4628578655,-860441.830968752,860441.830968752,-716708.9771421344,716708.9771421344
2022-02-17,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,2365001.98,1930644.21,2523665.327349669,2038356.6656008083,158663.34734966885,158663.34734966885,107712.45560080837,107712.45560080837
2022-02-18,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,2218074.92,1902787.38,2524792.2717712666,2054161.7696857273,306717.35177126667,306717.35177126667,151374.38968572742,151374.38968572742
2022-02-19,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,2497284.24,2073056.25,2551288.8172228117,2071273.6740006714,54004.577222811524,54004.577222811524,-1782.5759993286338,1782.5759993286338
2022-02-20,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,3274514.0,2808978.4,2959488.379618085,2398440.7725113844,-315025.620381915,315025.620381915,-410537.62748861546,410537.62748861546
2022-02-21,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,3231879.49,2662096.96,2914908.266072347,2388879.3456918444,-316971.2239276534,316971.2239276534,-273217.6143081556,273217.6143081556
2022-02-22,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,3646117.64,3080342.28,2884120.0986548252,2345792.1139696375,-761997.5413451749,761997.5413451749,-734550.1660303622,734550.1660303622
2022-02-23,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,3297595.34,2768284.27,3300693.3845132575,2685376.730168277,3098.044513257686,3098.044513257686,-82907.53983172309,82907.53983172309
2022-02-24,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,2768850.97,2337359.85,3600583.8016550434,2934376.858189263,831732.8316550432,831732.8316550432,597017.0081892628,597017.0081892628
2022-02-25,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,2943786.98,2445090.2,4332189.8271245705,3535951.964130573,1388402.8471245705,1388402.8471245705,1090861.7641305728,1090861.7641305728
2022-02-26,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,6304749.98,4896174.07,4136055.1187577317,3409872.076234274,-2168694.8612422687,2168694.8612422687,-1486301.9937657262,1486301.9937657262
2022-02-27,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,5652340.75,4889448.26,4016743.090773446,3282375.2145211548,-1635597.659226554,1635597.659226554,-1607073.045478845,1607073.045478845
2022-02-28,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,6007208.86,4942844.92,3498137.469168028,2839522.0217425986,-2509071.3908319725,2509071.3908319725,-2103322.8982574013,2103322.8982574013
2022-03-01,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,4532724.33,3774772.1,2347609.5325971725,1940226.0608816338,-2185114.7974028275,2185114.7974028275,-1834546.0391183663,1834546.0391183663
2022-03-02,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,5221766.09,4446394.75,1693408.5848729773,1396390.7304033628,-3528357.5051270225,3528357.5051270225,-3050004.019596637,3050004.019596637
2022-03-03,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,1113577.08,936517.95,1391359.928243258,1146892.7299832539,277782.84824325796,277782.84824325796,210374.77998325392,210374.77998325392
2022-03-04,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,1265611.41,1001621.35,1755115.1726637024,1420257.3493293647,489503.7626637025,489503.7626637025,418635.99932936474,418635.99932936474
2022-03-05,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,1917604.21,1671253.56,1715123.470671953,1394078.9906129907,-202480.73932804703,202480.73932804703,-277174.56938700937,277174.56938700937
2022-03-06,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,2406752.08,1881208.83,2030478.5680021746,1639463.1090428934,-376273.51199782547,376273.51199782547,-241745.72095710668,241745.72095710668
2022-03-07,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,3077438.94,2603663.56,2308189.328159325,1863876.8770796526,-769249.6118406751,769249.6118406751,-739786.6829203474,739786.6829203474
2022-03-08,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,3777839.97,3199498.52,2537799.798164137,2037124.066491298,-1240040.171835863,1240040.171835863,-1162374.453508702,1162374.453508702
2022-03-09,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,4138590.91,3354044.48,2828952.7710080757,2300101.1061790828,-1309638.1389919245,1309638.1389919245,-1053943.3738209172,1053943.3738209172
2022-03-10,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,3544992.79,2897669.69,3052992.6261979355,2465759.985569776,-492000.1638020645,492000.1638020645,-431909.7044302239,431909.7044302239
2022-03-11,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,3499825.21,2868355.02,3229595.1803436233,2603837.8494643066,-270230.0296563767,270230.0296563767,-264517.1705356934,264517.1705356934
2022-03-12,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,3731020.06,3230097.43,3177023.0603982047,2619259.5662401686,-553996.9996017953,553996.9996017953,-610837.8637598315,610837.8637598315
2022-03-13,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,4026635.22,3346220.86,3169708.1149438564,2564554.999850827,-856927.1050561438,856927.1050561438,-781665.8601491731,781665.8601491731
2022-03-14,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,4709281.9,3928279.43,3416931.4761162004,2765030.647853745,-1292350.4238838,1292350.4238838,-1163248.782146255,1163248.782146255
2022-03-15,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,4619237.89,3907599.13,3635984.284836735,2946419.94984031,-983253.6051632646,983253.6051632646,-961179.1801596899,961179.1801596899
2022-03-16,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,4519934.96,3787149.37,3866583.7460394464,3151586.440199544,-653351.2139605535,653351.2139605535,-635562.9298004559,635562.9298004559
2022-03-17,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,5222281.22,4421275.88,4449514.285619869,3589724.4903947273,-772766.9343801308,772766.9343801308,-831551.3896052726,831551.3896052726
2022-03-18,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,4426435.98,3648313.01,4219010.834242203,3495807.452740892,-207425.14575779717,207425.14575779717,-152505.55725910794,152505.55725910794
2022-03-19,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,4313906.61,3587200.12,3722611.20295403,3141284.140975573,-591295.4070459702,591295.4070459702,-445915.979024427,445915.979024427
2022-03-20,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,4198964.15,3744253.09,3866570.674897937,3320292.297309913,-332393.47510206327,332393.47510206327,-423960.79269008664,423960.79269008664
2022-03-21,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,4036051.82,3737447.21,3819770.1279585217,3385102.5335303713,-216281.69204147812,216281.69204147812,-352344.6764696287,352344.6764696287
2022-03-22,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,4626820.15,4342565.79,3802774.4561777255,3437476.3239105255,-824045.6938222749,824045.6938222749,-905089.4660894745,905089.4660894745
2022-03-23,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,5301842.45,4915987.31,4137189.3619338544,3771172.857663283,-1164653.0880661458,1164653.0880661458,-1144814.4523367165,1144814.4523367165
2022-03-24,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,5052034.89,4744310.26,4309676.985261092,3909952.992334788,-742357.9047389077,742357.9047389077,-834357.2676652116,834357.2676652116
2022-03-25,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,4122489.22,4014534.97,4331393.028968226,3932685.6396955606,208903.80896822596,208903.80896822596,-81849.33030443965,81849.33030443965
2022-03-26,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,4325007.4,4010228.32,4081098.6052338784,3739808.5877598547,-243908.794766122,243908.794766122,-270419.7322401451,270419.7322401451
2022-03-27,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,5169170.11,4775502.11,4404411.188986714,4054463.4130658386,-764758.9210132863,764758.9210132863,-721038.6969341617,721038.6969341617
2022-03-28,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,4855258.01,4607293.73,4369220.99330893,3983873.259644673,-486037.01669107005,486037.01669107005,-623420.4703553272,623420.4703553272
2022-03-29,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,4908504.49,4613958.54,4966883.43313333,4533821.175857122,58378.94313332997,58378.94313332997,-80137.36414287798,80137.36414287798
2022-03-30,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,11643208.73,10896036.48,8893772.09927779,8179024.110190741,-2749436.63072221,2749436.63072221,-2717012.3698092597,2717012.3698092597
2022-03-31,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,9233141.0,8773718.15,8255976.852821255,7577239.85905269,-977164.1471787449,977164.1471787449,-1196478.2909473106,1196478.2909473106
2022-04-01,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,8299060.74,8041756.19,8023515.697302458,7393318.345900998,-275545.04269754235,275545.04269754235,-648437.844099002,648437.844099002
2022-04-02,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,8289456.22,7808017.19,7688618.733462969,7088048.95434593,-600837.4865370309,600837.4865370309,-719968.23565407,719968.23565407
2022-04-03,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,6547965.12,6148445.74,6673359.472478257,6121405.533269765,125394.35247825645,125394.35247825645,-27040.206730235368,27040.206730235368
2022-04-04,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,1974536.55,1802524.97,3228894.826459759,2975543.4643558906,1254358.2764597589,1254358.2764597589,1173018.4943558907,1173018.4943558907
2022-04-05,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,3017582.3,2782222.29,3030664.7810636526,2817595.996454817,13082.481063652784,13082.481063652784,35373.70645481674,35373.70645481674
2022-04-06,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,2934004.6,2645021.55,3145718.710199077,2903877.7791879275,211714.11019907705,211714.11019907705,258856.22918792767,258856.22918792767
2022-04-07,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,1947894.58,1833343.52,3055575.2895886996,2798705.47996451,1107680.7095886995,1107680.7095886995,965361.95996451,965361.95996451
2022-04-08,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,2516364.3,2311523.71,3115016.554272543,2837545.314030402,598652.2542725434,598652.2542725434,526021.6040304019,526021.6040304019
2022-04-09,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,3523261.24,3380510.41,3204630.3260678477,2916106.9419584423,-318630.91393215256,318630.91393215256,-464403.4680415578,464403.4680415578
2022-04-10,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,3747690.93,3511278.1,3142639.0011144592,2881946.8746645986,-605051.9288855409,605051.9288855409,-629331.2253354015,629331.2253354015
2022-04-11,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,4187283.4,3982564.11,3480043.158971956,3188362.202264847,-707240.2410280439,707240.2410280439,-794201.9077351531,794201.9077351531
2022-04-12,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,4300020.35,4061975.74,3443153.2187671424,3161425.093850507,-856867.1312328572,856867.1312328572,-900550.6461494933,900550.6461494933
2022-04-13,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,4888627.31,4546028.85,3931147.417055616,3630302.1670347685,-957479.8929443834,957479.8929443834,-915726.6829652311,915726.6829652311
2022-04-14,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,4670014.27,4407778.78,4067074.206150674,3662829.5880695423,-602940.0638493258,602940.0638493258,-744949.191930458,744949.191930458
2022-04-15,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,4908291.49,4288050.23,3755058.1215254446,3290298.9557867525,-1153233.3684745557,1153233.3684745557,-997751.2742132479,997751.2742132479
2022-04-16,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,5147946.06,4540748.11,4184614.8144893833,3598788.607197584,-963331.2455106163,963331.2455106163,-941959.5028024162,941959.5028024162
2022-04-17,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,4470361.38,3877207.22,4624665.2927529225,3876741.056553836,154303.91275292262,154303.91275292262,-466.1634461642243,466.1634461642243
2022-04-18,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,3680888.01,2995894.73,4521774.831657487,3702495.1880313926,840886.8216574872,840886.8216574872,706600.4580313927,706600.4580313927
2022-04-19,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,4426735.65,3630694.51,4683136.470918374,3838327.6050954023,256400.82091837376,256400.82091837376,207633.09509540256,207633.09509540256
2022-04-20,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,4874458.71,4017615.85,4853548.915751355,3905411.029052049,-20909.794248645194,20909.794248645194,-112204.82094795117,112204.82094795117
2022-04-21,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,2926459.0,2418771.53,4541475.861111486,3640054.977324144,1615016.8611114863,1615016.8611114863,1221283.4473241442,1221283.4473241442
2022-04-22,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,4609506.19,3890393.56,4416457.978907998,3557688.9028488146,-193048.2110920027,193048.2110920027,-332704.65715118544,332704.65715118544
2022-04-23,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,4709847.04,3925675.06,4709522.711711523,3794907.529083867,-324.32828847691417,324.32828847691417,-130767.53091613296,130767.53091613296
2022-04-24,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,5020542.99,4173556.86,4907491.82845936,3991159.326892925,-113051.16154064052,113051.16154064052,-182397.5331070749,182397.5331070749
2022-04-25,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,4873788.42,3954819.04,5076710.984934497,4103096.018511104,202922.56493449677,202922.56493449677,148276.9785111039,148276.9785111039
2022-04-26,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,5688161.6,4770812.83,5434029.806287772,4407765.030097028,-254131.7937122276,254131.7937122276,-363047.79990297183,363047.79990297183
2022-04-27,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,5361513.76,4376745.35,6351186.033329405,5141642.9403957175,989672.2733294051,989672.2733294051,764897.5903957179,764897.5903957179
2022-04-28,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,5590934.3,4645081.23,6582063.133940673,5281130.286633862,991128.8339406736,991128.8339406736,636049.0566338617,636049.0566338617
2022-04-29,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,7579535.07,6187238.79,8568792.198028853,6950168.918823761,989257.1280288529,989257.1280288529,762930.1288237609,762930.1288237609
2022-04-30,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,6592777.23,5405333.92,7447075.097253491,6055509.906779287,854297.8672534907,854297.8672534907,650175.9867792875,650175.9867792875
2022-05-01,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,5680859.44,4706859.17,7089782.345844406,5765691.554654965,1408922.9058444053,1408922.9058444053,1058832.3846549653,1058832.3846549653
2022-05-02,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,4291036.44,3434252.59,6437332.012563106,5208198.292957215,2146295.5725631053,2146295.5725631053,1773945.7029572148,1773945.7029572148
2022-05-03,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,5504853.65,4531490.74,5139148.455396415,4173404.246917679,-365705.19460358564,365705.19460358564,-358086.49308232125,358086.49308232125
2022-05-04,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,1792730.62,1492900.17,3483511.11291767,2839649.9975800267,1690780.49291767,1690780.49291767,1346749.8275800268,1346749.8275800268
2022-05-05,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,3556300.98,2916616.09,3508099.195356655,2807867.288188844,-48201.78464334505,48201.78464334505,-108748.80181115586,108748.80181115586
2022-05-06,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,2532060.94,2027456.78,3217681.5796957114,2604619.612132679,685620.6396957114,685620.6396957114,577162.8321326792,577162.8321326792
2022-05-07,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,3620303.23,3000039.1,3265795.3908490376,2663095.8438623683,-354507.8391509624,354507.8391509624,-336943.25613763183,336943.25613763183
2022-05-08,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,2468343.71,1923320.47,3360632.029431316,2734271.9664466674,892288.3194313161,892288.3194313161,810951.4964466675,810951.4964466675
2022-05-09,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,2985986.67,2430054.67,3710207.824291184,3030485.5281346557,724221.1542911842,724221.1542911842,600430.8581346557,600430.8581346557
2022-05-10,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,3668495.19,2955983.75,3858333.597378548,3100965.8069544025,189838.40737854782,189838.40737854782,144982.05695440248,144982.05695440248
2022-05-11,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,4347378.73,3521156.43,4147791.7765689823,3356079.687906232,-199586.95343101816,199586.95343101816,-165076.74209376797,165076.74209376797
2022-05-12,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,4753134.02,3878195.49,4681977.744561215,3796887.629511533,-71156.27543878462,71156.27543878462,-81307.86048846738,81307.86048846738
2022-05-13,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,3479131.38,2953956.65,4672251.475122272,3756031.68501717,1193120.0951222721,1193120.0951222721,802075.03501717,802075.03501717
2022-05-14,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,4406804.98,3730445.32,4376161.132950958,3534491.3593352637,-30643.847049042583,30643.847049042583,-195953.9606647361,195953.9606647361
2022-05-15,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,4455089.7,3604418.84,4542125.661333716,3688137.9481674014,87035.96133371536,87035.96133371536,83719.10816740151,83719.10816740151
2022-05-16,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,4323621.35,3469983.75,4567509.92785918,3673795.656429347,243888.57785918005,243888.57785918005,203811.90642934712,203811.90642934712
2022-05-17,calendar_blend_valid_scaled,seasonal6_week25_trend0_scaled,4158982.96,3363524.3,4810036.041647587,3881426.651927902,651053.081647587,651053.081647587,517902.3519279021,517902.3519279021
